state,month,WSF5,PRCP
GU,2,26.228121499999997,0.180821245
GU,3,24.873329612903227,0.17106943451612905
GU,4,25.896308733333335,0.28674556166666665
GU,5,25.327933548387097,0.06121415548387097
GU,6,23.1075902,0.28005264466666663
GU,7,23.152329,0.31826280838709675
GU,8,20.579848000000002,0.3139447974193548
GU,9,21.201220222222222,0.6576993927777778
HI,1,22.78851897802198,0.0736601870967742
HI,2,24.597019416666665,0.15886304041666666
HI,3,22.463207161290324,0.0888578923655914
HI,4,23.830284279329607,0.11931327527777778
HI,5,24.258772440860216,0.05683264435483871
HI,6,25.269965533333334,0.027777792777777775
HI,7,25.285840591397847,0.051540964247311825
HI,8,25.23532904301075,0.07222817264864864
HI,9,21.667614901960786,0.044437538613861384
IA,1,25.344384629067243,0.047696748047722344
IA,2,27.559749188405796,0.02980879
IA,3,29.375089363636363,0.07459152279569892
IA,4,28.7643580935412,0.1425897532888889
IA,5,29.3149784344086,0.12661085492473118
IA,6,29.808105195505618,0.10587932226666666
IA,7,23.303480151843818,0.09643977512931035
IA,8,21.81281084301075,0.11062743002159828
IA,9,22.56502259607843,0.03410531407843137
ID,1,17.819548452830187,0.16181250545454545
ID,2,24.705385234939758,0.31097384542869644
ID,3,24.901374248648647,0.2285717738658777
ID,4,27.240258084507044,0.1464988910943242
ID,5,23.51072046236559,0.0712587947142294
ID,6,24.334178966666666,0.06633173113506916
ID,7,21.988158075268817,0.013870174545454545
ID,8,20.920830205405405,0.015933073250394943
ID,9,19.477826088235293,0.10801404588882102
IL,1,25.041418462998102,0.06524081277039849
IL,2,27.069793672268908,0.03690014425263158
IL,3,29.08107054752852,0.10520109074003796
IL,4,28.845121992156862,0.22644382074656189
IL,5,28.126867582542694,0.14489094977186312
IL,6,27.376094448818897,0.10806280296660117
IL,7,23.320312136882126,0.1503758525426945
IL,8,20.90471657633588,0.06914467372623574
IL,9,21.240726414035088,0.012587533702422146
IN,1,25.017961208672087,0.11888496773584906
IN,2,26.251464942942945,0.050349202291666666
IN,3,28.06337442473118,0.12734957346774192
IN,4,28.53341244444444,0.17876212627777777
IN,5,27.496923489247312,0.20048059255376344
IN,6,26.2169368,0.16630586408333334
IN,7,22.11797035579515,0.15104285662162162
IN,8,19.433567394594593,0.06987134413978495
IN,9,21.003980683168315,0.04255444632352941
KS,1,25.138043430769233,0.050798365138888885
KS,2,27.33860242857143,0.01077638914675768
KS,3,32.15411970461538,0.09207386406779662
KS,4,31.937111942857143,0.20037374780254777
KS,5,30.267040944444442,0.15695425580645161
KS,6,29.902340188800004,0.1241816826709062
KS,7,23.995920779661017,0.09670849525423729
KS,8,22.426183861538462,0.1536705857076923
KS,9,23.44200016292135,0.06100153696629214
KY,1,23.51833728315412,0.12926092832258065
KY,2,23.83317542063492,0.0868823317921147
KY,3,26.9234570609319,0.14017025603225808
KY,4,25.86565437037037,0.1568352043812709
KY,5,25.136310372759855,0.1931555715210356
KY,6,21.77951063703704,0.17867463716666668
KY,7,20.246311426523295,0.1416559132038835
KY,8,18.139258265232975,0.12569127394822008
KY,9,18.563658657894738,0.21126357683908045
LA,1,24.86025072983871,0.16884644227969348
LA,2,23.60221358482143,0.05958898186440678
LA,3,23.790939290322584,0.0927592489163498
LA,4,24.823975620833334,0.22241388642998025
LA,5,23.61078872323232,0.25063380613333336
LA,6,22.646286628450106,0.27449272908366534
LA,7,20.507249541582148,0.14394645583493282
LA,8,22.08647948268839,0.3965248895256167
LA,9,17.967891588235293,0.01921314811643836
MA,1,27.149957258064514,0.12442930707360862
MA,2,28.70354242942346,0.06809772476095617
MA,3,30.871783636690648,0.09863729721723519
MA,4,27.144852651851853,0.16958306037037038
MA,5,24.87773935125448,0.16968654211469533
MA,6,25.754635866666668,0.12566847777985077
MA,7,21.087878359066426,0.08934312223826715
MA,8,20.599491379928317,0.10127570168458781
MA,9,21.22892731147541,0.15123816703947368
MB,1,,0.012192030967741936
MB,2,,0.01912262
MB,3,,0.05689614451612904
MB,4,,0.021259854
MB,5,,0.027178069032258063
MB,6,,0.09265096866666665
MB,7,,0.045720116129032255
MB,8,,0.04749812064516129
MB,9,,0.10386207333333333
MD,1,24.72241904864865,0.09580057666666666
MD,2,26.831224634730535,0.04504126916666667
MD,3,29.10547577419355,0.11914295836065573
MD,4,25.02265938888889,0.07760284155555555
MD,5,25.52516911827957,0.18076379247311827
MD,6,23.894247433333334,0.06695116446927374
MD,7,22.56062229032258,0.2404539440860215
MD,8,20.021815655913976,0.18980198209677418
MD,9,19.93362088888889,0.11345746999999999
ME,1,23.24173420711974,0.10293953419354838
ME,2,24.87041197833935,0.100035845
ME,3,26.96450771612903,0.07870556354838709
ME,4,22.764515862542957,0.13889294066666666
ME,5,24.16905430967742,0.16769815322580645
ME,6,22.969920805369128,0.12374141733333333
ME,7,20.491241935064934,0.06275988802359882
ME,8,21.673062225806454,0.07254027516129032
ME,9,20.078510270588236,0.15838088632978722
MI,1,24.343091983273595,0.08623321903225807
MI,2,27.84250571164021,0.0748935805357143
MI,3,27.62227740848485,0.09004308103488372
MI,4,27.372087058385095,0.1386316122673031
MI,5,26.228924229665072,0.09590792217741935
MI,6,26.262397193548388,0.11744389134453781
MI,7,21.734130420549583,0.07567959476355249
MI,8,21.701544355769233,0.10457339468604651
MI,9,20.25039888453159,0.056133343836477986
MN,1,22.543063513978495,0.021256113372921617
MN,2,26.244632247619045,0.03377037218446602
MN,3,26.48074144827586,0.02484086710467706
MN,4,25.838148293333333,0.10217853286666667
MN,5,25.967265432258067,0.10088588125
MN,6,27.192801874999997,0.1352056723111111
MN,7,22.558938572043008,0.08786728984946236
MN,8,21.432590786177105,0.1986662761637931
MN,9,24.751083176470587,0.06578666513725491
MO,1,24.209884149362477,0.051519797526881725
MO,2,25.657790567460317,0.021106748055555555
MO,3,28.43118669175627,0.11823024474910394
MO,4,28.663411891385767,0.2943644050925926
MO,5,27.678216850987432,0.16616019942549373
MO,6,25.999514594392522,0.14550137142857145
MO,7,20.74067908759124,0.1133336767562724
MO,8,20.820500750902525,0.16835303872759858
MO,9,20.494098633333333,0.030003618692810454
MP,1,28.827662258064514,0.1489713783870968
MP,2,28.616262074074076,0.184195825
MP,3,24.346566322580646,0.06604016774193548
MP,4,25.732266466666665,0.100787456
MP,5,25.015160068965514,0.05130813032258064
MP,6,24.569057666666666,0.15446202566666667
MP,7,24.584692193548385,0.20853452967741937
MP,8,21.146539466666663,0.277368704516129
MP,9,24.343170588235292,0.3125548494444444
MS,1,24.40101383577713,0.23036140276470587
MS,2,23.21551529220779,0.09775839488599349
MS,3,24.742674213017754,0.11388465290322582
MS,4,25.33165084848485,0.23286817633333334
MS,5,23.738618436578168,0.17341371105882353
MS,6,22.68760301519757,0.3489383893333333
MS,7,20.128524035190615,0.13943480870967742
MS,8,19.892269392330384,0.25466425045045044
MS,9,19.151555828877004,0.05184084518918918
MT,1,21.954695943074004,0.06389734512465374
MT,2,25.854044978991595,0.16067419892857143
MT,3,28.76908584060721,0.13968100240860215
MT,4,29.660151098425196,0.13180484557777777
MT,5,28.841157709923664,0.08463240611555009
MT,6,31.306612542239687,0.09702917375555556
MT,7,28.51483023149905,0.013595082150537634
MT,8,25.1301320227704,0.015506134623655915
MT,9,23.529179344947732,0.10853011829395084
NB,1,,0.14865387758064516
NB,2,,0.17723575375
NB,3,,0.10293376145161291
NB,4,,0.07059926406779661
NB,5,,0.2341552832786885
NB,6,,0.13372710633333332
NB,7,,0.05238763306451613
NB,8,,0.08134370661290323
NB,9,,0.191507415
NC,1,22.816788,0.1252159680483871
NC,2,23.71763164918626,0.041296422750000006
NC,3,26.637016701298702,0.10261749565640195
NC,4,24.64592524874791,0.20646626899833054
NC,5,24.429986733441034,0.17404255515347333
NC,6,21.738680998313658,0.16705957984949832
NC,7,22.17797304376013,0.13999600502423265
NC,8,20.23581457835218,0.19754900177419354
NC,9,22.043427032448378,0.22187780545722713
ND,1,24.9729720433213,0.013550934419354838
ND,2,25.338671547619047,0.01570585775
ND,3,28.117293498207886,0.014300236322580647
ND,4,27.5027199330855,0.030301853633333334
ND,5,31.548069935483873,0.027724704724919093
ND,6,32.50688068148148,0.0564567234
ND,7,27.719615275985664,0.03411228664516129
ND,8,22.67567637275986,0.09017022903225806
ND,9,26.61812394771242,0.07812575335260115
NE,1,25.159171545801527,0.028582128154121866
NE,2,28.254995915966386,0.019685050000000003
NE,3,30.992018436432637,0.05401747053763441
NE,4,31.030743956862743,0.09099596631481481
NE,5,30.759200821292776,0.12635120982078854
NE,6,29.593789656804734,0.05341939309259259
NE,7,26.699537467680607,0.07212912765232976
NE,8,25.93356260687023,0.12199086541218637
NE,9,24.748478895833333,0.030387601456310677
NH,1,22.376649342592593,0.05759699814814815
NH,2,24.623635927835053,0.07859887143589744
NH,3,25.841338967441857,0.09521731592592593
NH,4,23.144727747572816,0.10970629788461538
NH,5,22.906471769585252,0.19757621612903226
NH,6,22.21707503809524,0.14433828566666668
NH,7,19.04903882949309,0.09758681268518518
NH,8,19.557246857142857,0.1074422729032258
NH,9,17.60039430252101,0.14954021176470586
NJ,1,23.715511541176472,0.11236785642011834
NJ,2,25.74179007260726,0.0654336175
NJ,3,28.15311064896755,0.14923474483775812
NJ,4,24.351956274390243,0.10361058024390243
NJ,5,23.7863473313783,0.19125094032258064
NJ,6,22.75967463829787,0.11921982099999999
NJ,7,20.074076521994137,0.18707745164705883
NJ,8,19.047445700879766,0.1508685390882353
NJ,9,19.174284096256685,0.11595129451612902
NL,1,,0.17405394209677422
NL,2,,0.1517154925
NL,3,,0.1697994312903226
NL,4,,0.1214567585
NL,5,,0.06400816258064516
NL,6,,0.11942263666666666
NL,7,,0.0899797285483871
NL,8,,0.1431293635483871
NL,9,,0.31946024
NM,1,28.61617984119107,0.10707034338709677
NM,2,31.681584565934067,0.04345776089285715
NM,3,32.81067914427861,0.04371816672853828
NM,4,33.57589582564103,0.06076730249701314
NM,5,35.21200166583541,0.034769344665127024
NM,6,33.73294019023136,0.01726734015531661
NM,7,31.86890152853598,0.10147677332179932
NM,8,28.389105701492536,0.09195892677047289
NM,9,28.97603375342466,0.03009882743137255
NS,1,,0.17437144290322582
NS,2,,0.20936456750000002
NS,3,,0.12471431677419355
NS,4,,0.07624676033333334
NS,5,,0.16751342548387096
NS,6,,0.11167985033333334
NS,7,,0.1473838743548387
NS,8,,0.11379228903225806
NS,9,,0.10629927000000002
NT,1,,0.03276608322580645
NT,2,,0.037401595
NT,3,,0.025400064516129035
NT,4,,0.006561683333333334
NT,5,,0.028702072903225805
NT,6,,0.01627297466666667
NT,7,,0.04025910225806452
NT,8,,0.08940822709677419
NT,9,,0.01912262
NV,1,24.69407626946108,0.2184901922887324
NV,2,27.96175,0.15844019902173914
NV,3,26.902319472140764,0.08459453110330288
NV,4,30.691632705167173,0.10245102168
NV,5,29.152379354838708,0.0393562956171108
NV,6,29.459821939393937,0.03189833971739131
NV,7,29.76310989442815,0.023917473793828893
NV,8,28.03850131378299,0.03305812131782946
NV,9,27.39234709090909,0.07628514841269841
NY,1,25.77848657366071,0.0944794813570634
NY,2,28.346066383458645,0.0715304893796526
NY,3,29.61393286577181,0.12014032078125
NY,4,26.13899141081703,0.1305503465402299
NY,5,25.509400962962964,0.16768223778275476
NY,6,24.79198030804598,0.13473373508064515
NY,7,20.946143786756455,0.12925195022371364
NY,8,20.875701354838707,0.09767116790645879
NY,9,19.481261911111112,0.10591749933333333
OH,1,25.201853771197843,0.1224081141509434
OH,2,27.019968256333833,0.0706025409375
OH,3,28.434728834454912,0.13916081770580296
OH,4,28.019537616666664,0.12603922948396096
OH,5,26.679117467741932,0.16481924098250336
OH,6,25.782908302777777,0.15174439515277777
OH,7,21.93413633604336,0.15495667564102564
OH,8,20.375422393001347,0.06556207904441454
OH,9,20.35396628361858,0.09179601992647057
OK,1,26.53570075,0.06823886082661292
OK,2,28.17539033707865,0.06446853875
OK,3,31.815059548387097,0.08174058262096774
OK,4,31.970890473794547,0.22577932139583332
OK,5,29.26579980933063,0.12170599663306451
OK,6,28.481661949473683,0.089025638625
OK,7,24.47330813034623,0.08468540260080645
OK,8,23.423307910569108,0.21473804644444447
OK,9,22.09535421402214,0.032379012389705884
ON,1,,0.08166120741935484
ON,2,,0.09762847416666667
ON,3,,0.08483621548387096
ON,4,,0.13998257777777778
ON,5,,0.16588644837837838
ON,6,,0.14776910866666665
ON,7,,0.17619178086021509
ON,8,,0.10636311340540541
ON,9,,0.08611428222222221
OR,1,19.46654016923077,0.20621517025089606
OR,2,23.642969587734243,0.32937519916666663
OR,3,24.121154242703533,0.2956836904301075
OR,4,26.1974480381558,0.1876128525471698
OR,5,21.785865420647152,0.07902764792698827
OR,6,22.488631423510466,0.06467036022222222
OR,7,21.79808276234568,0.003242998136200717
OR,8,19.87819911801242,0.012949442530120482
OR,9,18.789662305949008,0.1152101280356179
PA,1,24.575836272727273,0.10542052474302498
PA,2,28.254160457516342,0.061417356
PA,3,28.63742395894428,0.13182056209677417
PA,4,25.351081481031866,0.10816636716666665
PA,5,25.097479914705882,0.15564584652366864
PA,6,24.19352289090909,0.15301168455235203
PA,7,21.131670459499265,0.19331996595870207
PA,8,19.941893703812315,0.13802081753303966
PA,9,18.99895680107527,0.12411106524193549
PE,1,,0.1400813558064516
PE,2,,0.1590270825
PE,3,,0.07975620258064517
PE,4,,0.054986906333333335
PE,5,,0.20370851741935483
PE,6,,0.11154861666666666
PE,7,,0.08737622193548386
PE,8,,0.1619254112903226
PE,9,,0.05043122333333334
PR,1,24.627987806451614,0.05283213419354839
PR,2,23.64365689285714,0.0403543525
PR,3,26.753080806451614,0.12579381951612903
PR,4,24.181321399999998,0.19028881666666667
PR,5,24.056272786885245,0.12344431354838709
PR,6,25.890652103448275,0.12867806368421053
PR,7,25.46864429032258,0.19284998983870968
PR,8,25.392876967741934,0.22320306693548386
PR,9,25.168964303030304,0.32247691
QC,1,,0.1419863606451613
QC,2,,0.05680543
QC,3,,0.14071635741935484
QC,4,,0.10131239066666667
QC,5,,0.12954032903225807
QC,6,,0.058267748
QC,7,,0.026416067096774194
QC,8,,0.09728224709677419
QC,9,,0.07086618
RI,1,25.76570030107527,0.14621970473118281
RI,2,26.904529547619045,0.0617266925
RI,3,30.864961376344088,0.12098897397849463
RI,4,26.010641222222223,0.21307973011111112
RI,5,23.98095892473118,0.21323354161290323
RI,6,24.24594411111111,0.09781282622222223
RI,7,21.022425376344085,0.08496321580645162
RI,8,20.064379217391306,0.05944452461538461
RI,9,22.07991364705882,0.09664973568627451
SC,1,22.323657087281795,0.14890124388059703
SC,2,23.020816593406593,0.048834066346153844
SC,3,24.837267885572135,0.08569657105263158
SC,4,23.572977228791775,0.1828837293059126
SC,5,23.521813616915423,0.1713284899004975
SC,6,20.28062844845361,0.16207526514138818
SC,7,22.734637349875932,0.15336710597014924
SC,8,19.957057260545906,0.16717150153846153
SC,9,22.91837380733945,0.24196357788990827
SD,1,25.620451676025915,0.03789559245247148
SD,2,28.551876076190478,0.014829955735294118
SD,3,28.86529831372549,0.0248771220113852
SD,4,29.46745916888889,0.069685077
SD,5,31.137337021551723,0.06599534409867173
SD,6,31.575650844444443,0.07568322752941176
SD,7,28.94215510107527,0.06967835345351044
SD,8,26.060591531182798,0.09247864666034156
SD,9,26.571338274509802,0.04310759935810811
TN,1,23.294643283154123,0.12289397881720429
TN,2,23.28289143426295,0.08661422
TN,3,26.472861978494624,0.16972887555555555
TN,4,24.894545003745318,0.23767875185185186
TN,5,24.8671817400722,0.17046265519713263
TN,6,20.30002104868914,0.1374745565925926
TN,7,19.76340527797834,0.13765423853046593
TN,8,18.60697997833935,0.21925900136200716
TN,9,19.61884680263158,0.16154607045751634
TX,1,27.351094762992574,0.08168748334816463
TX,2,27.23562657413249,0.06821888017241379
TX,3,28.679148618885094,0.07244054606785316
TX,4,29.60855767624633,0.08449411748850576
TX,5,28.89760227174531,0.08482745684093437
TX,6,26.44419406725664,0.13355740762643678
TX,7,26.013106928936896,0.07812456293266556
TX,8,25.83832062814645,0.31442592781737194
TX,9,21.656331639207504,0.012603208958543985
UT,1,20.186371863309354,0.2127118733521657
UT,2,24.68209294820717,0.15712046489874928
UT,3,26.189035182795696,0.10871183063410686
UT,4,30.0644736,0.09998583701944445
UT,5,29.334601263537905,0.04010392139053255
UT,6,29.880196312267657,0.014348530330739299
UT,7,28.959893624548737,0.06294135987096774
UT,8,27.383673390681004,0.048706589394347244
UT,9,24.261295660130717,0.08785165771300449
VA,1,23.39368305263158,0.11702285973790322
VA,2,25.207422517006805,0.025533315413870248
VA,3,27.83096116935484,0.11441935312500001
VA,4,25.893864755741127,0.114025652125
VA,5,24.778307598377282,0.22556283555555554
VA,6,22.86582321920668,0.10144362433333334
VA,7,22.18759109053498,0.16146513133333332
VA,8,19.733622219066937,0.1961824013333333
VA,9,19.64132372693727,0.11328709955719557
VI,1,25.86912870967742,0.033972586290322584
VI,2,24.174930142857143,0.041619819999999995
VI,3,26.536602741935482,0.19748550161290324
VI,4,23.361110066666665,0.14566937
VI,5,24.443981451612903,0.061785656935483865
VI,6,27.219831566666667,0.064173263
VI,7,24.64602764516129,0.09315473661290323
VI,8,26.644841774193548,0.16002040645161292
VI,9,26.254219133333333,0.17933759344827588
VT,1,23.977657516339868,0.06350016129032258
VT,2,26.193580514705882,0.0682508805
VT,3,26.676606039215685,0.08318521129032258
VT,4,24.147021653333333,0.11582683419999999
VT,5,23.60188178064516,0.19094498499999998
VT,6,22.44545596,0.23278562483221477
VT,7,19.186980026666667,0.13667774716129033
VT,8,20.269000493506496,0.09456444019354839
VT,9,16.99541795238095,0.15965733494117648
WA,1,18.155112198802396,0.16506634609756096
WA,2,21.100121727152317,0.3706623745371474
WA,3,24.963019547846887,0.39468878028673837
WA,4,26.002766405940594,0.204848508829196
WA,5,21.587006153110046,0.09807952689964157
WA,6,22.701341962871286,0.07995338234074074
WA,7,21.300431662679426,0.0014619148243727596
WA,8,18.998202983253588,0.012712080645994831
WA,9,18.184173174672488,0.09243280162734423
WI,1,21.598764093693692,0.06662786821428571
WI,2,25.48957623015873,0.050054151619585686
WI,3,26.300711608617593,0.07000391465195246
WI,4,26.17178298330241,0.16700520138596492
WI,5,25.77782186355476,0.12530921302207132
WI,6,26.665076011194028,0.18038286590509667
WI,7,22.117243143369173,0.14285531022071307
WI,8,21.132858122082588,0.1086962930952381
WI,9,20.76946940397351,0.03649584116564417
WV,1,24.480061129032258,0.14022105616129033
WV,2,26.076329142857144,0.081946051
WV,3,27.398907032258062,0.13630944622580646
WV,4,25.531687513333335,0.13064311516666666
WV,5,25.31796201294498,0.1729344425
WV,6,22.113099755932204,0.17784786506666667
WV,7,20.993321103225806,0.2103506342903226
WV,8,17.558535812903227,0.09991115377419355
WV,9,18.97977797647059,0.08985646352941178
WY,1,24.84105793429158,0.11515432948857454
WY,2,31.030127923595504,0.158487323923749
WY,3,31.44524285483871,0.12112768548977396
WY,4,32.029979454926625,0.14390173285714286
WY,5,30.2371021010101,0.07687336814203731
WY,6,32.7935404,0.056948798595776215
WY,7,30.415522220858893,0.03648615900681248
WY,8,27.737152185858584,0.03174593685550377
WY,9,24.28276786715867,0.11637969751545812
